"","agency_cd","site_no","sample_dt","sample_tm","sample_end_dt","sample_end_tm","sample_start_time_datum_cd","tm_datum_rlbty_cd","coll_ent_cd","medium_cd","project_cd","aqfr_cd","tu_id","body_part_id","hyd_cond_cd","samp_type_cd","hyd_event_cd","sample_lab_cm_tx","parm_cd","remark_cd","result_va","val_qual_tx","meth_cd","dqi_cd","rpt_lev_va","rpt_lev_cd","lab_std_va","prep_set_no","prep_dt","anl_set_no","anl_dt","result_lab_cm_tx","anl_ent_cd","startDateTime","Analyte","Site"
"196","USGS","0134277112",2014-12-17,"10:37",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","7","9",NA,"00681",NA,3.64,NA,"OX023","S",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2014-12-17 10:37:00,"DOC","Reference"
"197","USGS","0134277112",2014-12-17,"10:37",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","7","9",NA,"00945",NA,2.5,NA,"IC034","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2014-12-17 10:37:00,"SO4","Reference"
"198","USGS","0134277112",2015-03-13,"12:00",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","7","9",NA,"00681",NA,2.79,NA,"OX023","S",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2015-03-13 12:00:00,"DOC","Reference"
"199","USGS","0134277112",2015-03-13,"12:00",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","7","9",NA,"00945",NA,2.87,NA,"IC034","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2015-03-13 12:00:00,"SO4","Reference"
"200","USGS","0134277112",2015-03-13,"12:01",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","7","9",NA,"00681",NA,2.75,NA,"OX023","S",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2015-03-13 12:01:00,"DOC","Reference"
"201","USGS","0134277112",2015-03-13,"12:01",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","7","9",NA,"00945",NA,2.91,NA,"IC034","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2015-03-13 12:01:00,"SO4","Reference"
"202","USGS","0134277112",2015-03-13,"12:02",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","7","9",NA,"00681",NA,2.79,NA,"OX023","S",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2015-03-13 12:02:00,"DOC","Reference"
"203","USGS","0134277112",2015-03-13,"12:02",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","7","9",NA,"00945",NA,2.93,NA,"IC034","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2015-03-13 12:02:00,"SO4","Reference"
"204","USGS","0134277112",2015-04-07,"13:25",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00681",NA,3.08,NA,"OX023","S",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2015-04-07 13:25:00,"DOC","Reference"
"205","USGS","0134277112",2015-04-07,"13:25",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00945",NA,2.22,NA,"IC034","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2015-04-07 13:25:00,"SO4","Reference"
"206","USGS","0134277112",2015-04-23,"08:45",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00681",NA,3.85,NA,"OX023","S",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2015-04-23 08:45:00,"DOC","Reference"
"207","USGS","0134277112",2015-04-23,"08:45",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00945",NA,2.06,NA,"IC034","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2015-04-23 08:45:00,"SO4","Reference"
"208","USGS","0134277112",2015-05-12,"15:31",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00681",NA,4.84,NA,"OX023","S",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2015-05-12 15:31:00,"DOC","Reference"
"209","USGS","0134277112",2015-05-12,"15:31",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00945",NA,2.3,NA,"IC034","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2015-05-12 15:31:00,"SO4","Reference"
"210","USGS","0134277112",2015-06-01,"08:21",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00681",NA,6.02,NA,"OX023","S",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2015-06-01 08:21:00,"DOC","Reference"
"211","USGS","0134277112",2015-06-01,"08:21",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00945",NA,2.12,NA,"IC034","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2015-06-01 08:21:00,"SO4","Reference"
"212","USGS","0134277112",2015-06-10,"11:40",NA,NA,"EST","K",NA,"WS","HONNEDAGA",NA,"0",NA,"9","9","9",NA,"00681",NA,5.71,NA,"OX023","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2015-06-10 11:40:00,"DOC","Reference"
"213","USGS","0134277112",2015-06-10,"11:40",NA,NA,"EST","K",NA,"WS","HONNEDAGA",NA,"0",NA,"9","9","9",NA,"00945",NA,2.18,NA,"IC034","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2015-06-10 11:40:00,"SO4","Reference"
"214","USGS","0134277112",2015-06-10,"11:40",NA,NA,"EST","K",NA,"WS","HONNEDAGA",NA,"0",NA,"9","9","9",NA,"50285",NA,0.08,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,"NY-SUCE",2015-06-10 11:40:00,"MeHg","Reference"
"215","USGS","0134277112",2015-06-10,"11:40",NA,NA,"EST","K",NA,"WS","HONNEDAGA",NA,"0",NA,"9","9","9",NA,"50287",NA,1.44,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,"NY-SUCE",2015-06-10 11:40:00,"Hg","Reference"
"216","USGS","0134277112",2015-06-16,"10:05",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00681",NA,5.8,NA,"OX023","S",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2015-06-16 10:05:00,"DOC","Reference"
"217","USGS","0134277112",2015-06-16,"10:05",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00945",NA,2.54,NA,"IC034","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2015-06-16 10:05:00,"SO4","Reference"
"218","USGS","0134277112",2015-06-16,"11:15",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00681",NA,4.7,NA,"OX023","S",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2015-06-16 11:15:00,"DOC","Reference"
"219","USGS","0134277112",2015-06-16,"11:15",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00945",NA,2.79,NA,"IC034","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2015-06-16 11:15:00,"SO4","Reference"
"220","USGS","0134277112",2015-06-16,"11:45",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00681",NA,5.32,NA,"OX023","S",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2015-06-16 11:45:00,"DOC","Reference"
"221","USGS","0134277112",2015-06-16,"11:45",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00945",NA,2.28,NA,"IC034","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2015-06-16 11:45:00,"SO4","Reference"
"222","USGS","0134277112",2015-07-22,"10:30",NA,NA,"EST","K",NA,"WS","HONNEDAGA",NA,"0",NA,"9","9","9",NA,"00681",NA,3.87,NA,"OX023","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2015-07-22 10:30:00,"DOC","Reference"
"223","USGS","0134277112",2015-07-22,"10:30",NA,NA,"EST","K",NA,"WS","HONNEDAGA",NA,"0",NA,"9","9","9",NA,"00945",NA,3.01,NA,"IC034","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2015-07-22 10:30:00,"SO4","Reference"
"224","USGS","0134277112",2015-07-22,"10:30",NA,NA,"EST","K",NA,"WS","HONNEDAGA",NA,"0",NA,"9","9","9",NA,"50285",NA,0.03,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,"NY-SUCE",2015-07-22 10:30:00,"MeHg","Reference"
"225","USGS","0134277112",2015-07-22,"10:30",NA,NA,"EST","K",NA,"WS","HONNEDAGA",NA,"0",NA,"9","9","9",NA,"50287",NA,0.74,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,"NY-SUCE",2015-07-22 10:30:00,"Hg","Reference"
"226","USGS","0134277112",2015-08-04,"00:00",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00681",NA,3.77,NA,"OX023","S",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2015-08-04 00:00:00,"DOC","Reference"
"227","USGS","0134277112",2015-08-04,"00:00",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00945",NA,3.1,NA,"IC034","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2015-08-04 00:00:00,"SO4","Reference"
"228","USGS","0134277112",2015-08-21,"02:11",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00681",NA,5.62,NA,"OX023","S",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2015-08-21 02:11:00,"DOC","Reference"
"229","USGS","0134277112",2015-08-21,"02:11",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00945",NA,2.21,NA,"IC034","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2015-08-21 02:11:00,"SO4","Reference"
"230","USGS","0134277112",2015-08-24,"14:10",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00681",NA,3.9,NA,"OX023","S",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2015-08-24 14:10:00,"DOC","Reference"
"231","USGS","0134277112",2015-08-24,"14:10",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00945",NA,3.05,NA,"IC034","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2015-08-24 14:10:00,"SO4","Reference"
"232","USGS","0134277112",2015-09-21,"10:30",NA,NA,"EST","K",NA,"WS","HONNEDAGA",NA,"0",NA,"9","9","9",NA,"00681",NA,4.03,NA,"OX023","S",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2015-09-21 10:30:00,"DOC","Reference"
"233","USGS","0134277112",2015-09-21,"10:30",NA,NA,"EST","K",NA,"WS","HONNEDAGA",NA,"0",NA,"9","9","9",NA,"00945",NA,2.96,NA,"IC034","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2015-09-21 10:30:00,"SO4","Reference"
"234","USGS","0134277112",2015-09-21,"10:30",NA,NA,"EST","K",NA,"WS","HONNEDAGA",NA,"0",NA,"9","9","9",NA,"50285",NA,0.09,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,"NY-SUCE",2015-09-21 10:30:00,"MeHg","Reference"
"235","USGS","0134277112",2015-09-21,"10:30",NA,NA,"EST","K",NA,"WS","HONNEDAGA",NA,"0",NA,"9","9","9",NA,"50287",NA,0.49,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,"NY-SUCE",2015-09-21 10:30:00,"Hg","Reference"
"236","USGS","0134277112",2015-10-14,"14:45",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00681",NA,5.51,NA,"OX023","S",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2015-10-14 14:45:00,"DOC","Reference"
"237","USGS","0134277112",2015-10-14,"14:45",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00945",NA,2.61,NA,"IC034","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2015-10-14 14:45:00,"SO4","Reference"
"238","USGS","0134277112",2015-10-25,"02:10",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00681",NA,5.49,NA,"OX023","S",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2015-10-25 02:10:00,"DOC","Reference"
"239","USGS","0134277112",2015-10-25,"02:10",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00945",NA,2.44,NA,"IC034","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2015-10-25 02:10:00,"SO4","Reference"
"240","USGS","0134277112",2015-10-29,"04:25",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00681",NA,7.39,NA,"OX023","S",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2015-10-29 04:25:00,"DOC","Reference"
"241","USGS","0134277112",2015-10-29,"04:25",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00945",NA,2.09,NA,"IC034","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2015-10-29 04:25:00,"SO4","Reference"
"242","USGS","0134277112",2015-11-17,"15:00",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","7","9",NA,"00681",NA,4.42,NA,"OX023","S",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2015-11-17 15:00:00,"DOC","Reference"
"243","USGS","0134277112",2015-11-17,"15:00",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","7","9",NA,"00945",NA,2.41,NA,"IC034","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2015-11-17 15:00:00,"SO4","Reference"
"244","USGS","0134277112",2015-11-17,"15:01",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","7","9",NA,"00681",NA,4.5,NA,"OX023","S",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2015-11-17 15:01:00,"DOC","Reference"
"245","USGS","0134277112",2015-11-17,"15:01",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","7","9",NA,"00945",NA,2.54,NA,"IC034","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2015-11-17 15:01:00,"SO4","Reference"
"246","USGS","0134277112",2015-11-17,"15:02",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","7","9",NA,"00681",NA,4.42,NA,"OX023","S",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2015-11-17 15:02:00,"DOC","Reference"
"247","USGS","0134277112",2015-11-17,"15:02",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","7","9",NA,"00945",NA,2.55,NA,"IC034","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2015-11-17 15:02:00,"SO4","Reference"
"248","USGS","0134277112",2015-12-03,"06:15",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00681",NA,5.29,NA,"OX023","S",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2015-12-03 06:15:00,"DOC","Reference"
"249","USGS","0134277112",2015-12-03,"06:15",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00945",NA,2.27,NA,"IC034","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2015-12-03 06:15:00,"SO4","Reference"
"250","USGS","0134277112",2015-12-16,"14:40",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","7","9",NA,"00681",NA,4.58,NA,"OX023","S",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2015-12-16 14:40:00,"DOC","Reference"
"251","USGS","0134277112",2015-12-16,"14:40",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","7","9",NA,"00945",NA,2.37,NA,"IC034","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2015-12-16 14:40:00,"SO4","Reference"
"252","USGS","0134277112",2015-12-16,"14:41",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","7","9",NA,"00681",NA,4.65,NA,"OX023","S",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2015-12-16 14:41:00,"DOC","Reference"
"253","USGS","0134277112",2015-12-16,"14:41",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","7","9",NA,"00945",NA,2.38,NA,"IC034","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2015-12-16 14:41:00,"SO4","Reference"
"254","USGS","0134277112",2015-12-16,"14:42",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","7","9",NA,"00681",NA,4.67,NA,"OX023","S",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2015-12-16 14:42:00,"DOC","Reference"
"255","USGS","0134277112",2015-12-16,"14:42",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","7","9",NA,"00945",NA,2.4,NA,"IC034","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2015-12-16 14:42:00,"SO4","Reference"
"256","USGS","0134277112",2016-01-28,"11:55",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","7","9",NA,"00681",NA,3.4,NA,"OX023","S",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2016-01-28 11:55:00,"DOC","Reference"
"257","USGS","0134277112",2016-01-28,"11:55",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","7","9",NA,"00945",NA,2.78,NA,"IC034","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2016-01-28 11:55:00,"SO4","Reference"
"258","USGS","0134277112",2016-01-28,"11:56",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","7","9",NA,"00681",NA,3.44,NA,"OX023","S",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2016-01-28 11:56:00,"DOC","Reference"
"259","USGS","0134277112",2016-01-28,"11:56",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","7","9",NA,"00945",NA,2.78,NA,"IC034","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2016-01-28 11:56:00,"SO4","Reference"
"260","USGS","0134277112",2016-01-28,"11:57",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","7","9",NA,"00681",NA,3.48,NA,"OX023","S",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2016-01-28 11:57:00,"DOC","Reference"
"261","USGS","0134277112",2016-01-28,"11:57",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","7","9",NA,"00945",NA,2.76,NA,"IC034","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2016-01-28 11:57:00,"SO4","Reference"
"262","USGS","0134277112",2016-03-01,"16:00",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00681",NA,4.05,NA,"OX023","S",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2016-03-01 16:00:00,"DOC","Reference"
"263","USGS","0134277112",2016-03-01,"16:00",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00945",NA,2.15,NA,"IC034","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2016-03-01 16:00:00,"SO4","Reference"
"264","USGS","0134277112",2016-03-23,"12:20",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00681",NA,3.75,NA,"OX023","S",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2016-03-23 12:20:00,"DOC","Reference"
"265","USGS","0134277112",2016-03-23,"12:20",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00945",NA,2.28,NA,"IC034","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2016-03-23 12:20:00,"SO4","Reference"
"266","USGS","0134277112",2016-03-29,"07:00",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00681",NA,4.38,NA,"OX023","S",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2016-03-29 07:00:00,"DOC","Reference"
"267","USGS","0134277112",2016-03-29,"07:00",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00945",NA,1.97,NA,"IC034","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2016-03-29 07:00:00,"SO4","Reference"
"268","USGS","0134277112",2016-04-11,"21:35",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00681",NA,4.19,NA,"OX023","S",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2016-04-11 21:35:00,"DOC","Reference"
"269","USGS","0134277112",2016-04-11,"21:35",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00945",NA,2.03,NA,"IC034","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2016-04-11 21:35:00,"SO4","Reference"
"270","USGS","0134277112",2016-04-21,"14:25",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00681",NA,3.79,NA,"OX023","S",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2016-04-21 14:25:00,"DOC","Reference"
"271","USGS","0134277112",2016-04-21,"14:25",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00945",NA,2.39,NA,"IC034","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2016-04-21 14:25:00,"SO4","Reference"
"272","USGS","0134277112",2016-05-31,"13:00",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,"0",NA,"9","9","9",NA,"00681",NA,4.08,NA,"OX023","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2016-05-31 13:00:00,"DOC","Reference"
"273","USGS","0134277112",2016-05-31,"13:00",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,"0",NA,"9","9","9",NA,"00945",NA,2.92,NA,"IC034","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2016-05-31 13:00:00,"SO4","Reference"
"274","USGS","0134277112",2016-05-31,"13:00",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,"0",NA,"9","9","9",NA,"50285","M",NA,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,"NY-SUCE",2016-05-31 13:00:00,"MeHg","Reference"
"275","USGS","0134277112",2016-05-31,"13:00",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,"0",NA,"9","9","9",NA,"50287",NA,0.9,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,"NY-SUCE",2016-05-31 13:00:00,"Hg","Reference"
"276","USGS","0134277112",2016-06-05,"14:50",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00681",NA,4.78,NA,"OX023","S",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2016-06-05 14:50:00,"DOC","Reference"
"277","USGS","0134277112",2016-06-05,"14:50",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00945",NA,1.82,NA,"IC034","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2016-06-05 14:50:00,"SO4","Reference"
"278","USGS","0134277112",2016-06-23,"08:05",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,"0",NA,"A","9","9",NA,"00681",NA,3.64,NA,"OX023","S",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2016-06-23 08:05:00,"DOC","Reference"
"279","USGS","0134277112",2016-06-23,"08:05",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,"0",NA,"A","9","9",NA,"00945",NA,2.97,NA,"IC034","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2016-06-23 08:05:00,"SO4","Reference"
"280","USGS","0134277112",2016-06-23,"08:05",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,"0",NA,"A","9","9",NA,"50285",NA,0.16,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,"NY-SUCE",2016-06-23 08:05:00,"MeHg","Reference"
"281","USGS","0134277112",2016-06-23,"08:05",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,"0",NA,"A","9","9",NA,"50287",NA,0.85,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,"NY-SUCE",2016-06-23 08:05:00,"Hg","Reference"
"282","USGS","0134277112",2016-06-28,"10:05",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00945",NA,3.15,NA,"IC034","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2016-06-28 10:05:00,"SO4","Reference"
"283","USGS","0134277112",2016-07-09,"23:05",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00681",NA,6.56,NA,"OX023","S",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2016-07-09 23:05:00,"DOC","Reference"
"284","USGS","0134277112",2016-07-09,"23:05",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00945",NA,1.87,NA,"IC034","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2016-07-09 23:05:00,"SO4","Reference"
"285","USGS","0134277112",2016-07-26,"10:25",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,"0",NA,"A","9","9",NA,"00681",NA,3.91,NA,"OX023","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2016-07-26 10:25:00,"DOC","Reference"
